playerID,yearID,votedBy,ballots,needed,votes,inducted,category,needed_note
cobbty01,1936,BBWAA,226.0,170.0,222.0,Y,Player,MISSING
ruthba01,1936,BBWAA,226.0,170.0,215.0,Y,Player,MISSING
wagneho01,1936,BBWAA,226.0,170.0,215.0,Y,Player,MISSING
mathech01,1936,BBWAA,226.0,170.0,205.0,Y,Player,MISSING
johnswa01,1936,BBWAA,226.0,170.0,189.0,Y,Player,MISSING
lajoina01,1936,BBWAA,226.0,170.0,146.0,N,Player,MISSING
speaktr01,1936,BBWAA,226.0,170.0,133.0,N,Player,MISSING
youngcy01,1936,BBWAA,226.0,170.0,111.0,N,Player,MISSING
hornsro01,1936,BBWAA,226.0,170.0,105.0,N,Player,MISSING
cochrmi01,1936,BBWAA,226.0,170.0,80.0,N,Player,MISSING
sislege01,1936,BBWAA,226.0,170.0,77.0,N,Player,MISSING
collied01,1936,BBWAA,226.0,170.0,60.0,N,Player,MISSING
colliji01,1936,BBWAA,226.0,170.0,58.0,N,Player,MISSING
alexape01,1936,BBWAA,226.0,170.0,55.0,N,Player,MISSING
gehrilo01,1936,BBWAA,226.0,170.0,51.0,N,Player,MISSING
bresnro01,1936,BBWAA,226.0,170.0,47.0,N,Player,MISSING
keelewi01,1936,BBWAA,226.0,170.0,40.0,N,Player,MISSING
ansonca01,1936,Veterans,78.0,59.0,39.0,N,Player,MISSING
ewingbu01,1936,Veterans,78.0,59.0,39.0,N,Player,MISSING
keelewi01,1936,Veterans,78.0,59.0,33.0,N,Player,MISSING
wadderu01,1936,BBWAA,226.0,170.0,33.0,N,Player,MISSING
youngcy01,1936,Veterans,78.0,59.0,32.0,N,Player,MISSING
delahed01,1936,Veterans,78.0,59.0,21.0,N,Player,MISSING
foxxji01,1936,BBWAA,226.0,170.0,21.0,N,Player,MISSING
walshed01,1936,BBWAA,226.0,170.0,20.0,N,Player,MISSING
mcgrajo01,1936,Veterans,78.0,59.0,17.0,N,Player,MISSING
delahed01,1936,BBWAA,226.0,170.0,17.0,N,Player,MISSING
radboch01,1936,Veterans,78.0,59.0,16.0,N,Player,MISSING
traynpi01,1936,BBWAA,226.0,170.0,16.0,N,Player,MISSING
kellyki01,1936,Veterans,78.0,59.0,15.0,N,Player,MISSING
longhe01,1936,Veterans,78.0,59.0,15.0,N,Player,MISSING
friscfr01,1936,BBWAA,226.0,170.0,14.0,N,Player,MISSING
grovele01,1936,BBWAA,226.0,170.0,12.0,N,Player,MISSING
jennihu01,1936,Veterans,78.0,59.0,11.0,N,Player,MISSING
rusieam01,1936,Veterans,78.0,59.0,11.0,N,Player,MISSING
chaseha01,1936,BBWAA,226.0,170.0,11.0,N,Player,MISSING
youngro01,1936,BBWAA,226.0,170.0,10.0,N,Player,MISSING
clarkfr01,1936,Veterans,78.0,59.0,9.0,N,Player,MISSING
terrybi01,1936,BBWAA,226.0,170.0,9.0,N,Player,MISSING
colliji01,1936,Veterans,78.0,59.0,8.0,N,Player,MISSING
klingjo01,1936,BBWAA,226.0,170.0,8.0,N,Player,MISSING
crigelo01,1936,BBWAA,226.0,170.0,7.0,N,Player,MISSING
comisch01,1936,Veterans,78.0,59.0,6.0,N,Player,MISSING
dennyje01,1936,Veterans,78.0,59.0,6.0,N,Player,MISSING
langebi01,1936,Veterans,78.0,59.0,6.0,N,Player,MISSING
robinwi01,1936,Veterans,78.0,59.0,6.0,N,Player,MISSING
stoveha01,1936,Veterans,78.0,59.0,6.0,N,Player,MISSING
wrighge01,1936,Veterans,78.0,59.0,6.0,N,Player,MISSING
brownmo01,1936,BBWAA,226.0,170.0,6.0,N,Player,MISSING
eversjo01,1936,BBWAA,226.0,170.0,6.0,N,Player,MISSING
clarkjo01,1936,Veterans,78.0,59.0,5.0,N,Player,MISSING
wagneho01,1936,Veterans,78.0,59.0,5.0,N,Player,MISSING
chancfr01,1936,BBWAA,226.0,170.0,5.0,N,Player,MISSING
spaldal01,1936,Veterans,78.0,59.0,4.0,N,Player,MISSING
mcgrajo01,1936,BBWAA,226.0,170.0,4.0,N,Player,MISSING
schalra01,1936,BBWAA,226.0,170.0,4.0,N,Player,MISSING
simmoal01,1936,BBWAA,226.0,170.0,4.0,N,Player,MISSING
barnero01,1936,Veterans,78.0,59.0,3.0,N,Player,MISSING
bennech01,1936,Veterans,78.0,59.0,3.0,N,Player,MISSING
duffyhu01,1936,Veterans,78.0,59.0,3.0,N,Player,MISSING
nichoki01,1936,Veterans,78.0,59.0,3.0,N,Player,MISSING
wardjo01,1936,Veterans,78.0,59.0,3.0,N,Player,MISSING
broutda01,1936,Veterans,78.0,59.0,2.0,N,Player,MISSING
dunlafr01,1936,Veterans,78.0,59.0,2.0,N,Player,MISSING
glassja01,1936,Veterans,78.0,59.0,2.0,N,Player,MISSING
hamilbi01,1936,Veterans,78.0,59.0,2.0,N,Player,MISSING
lajoina01,1936,Veterans,78.0,59.0,2.0,N,Player,MISSING
willine01,1936,Veterans,78.0,59.0,2.0,N,Player,MISSING
bendech01,1936,BBWAA,226.0,170.0,2.0,N,Player,MISSING
jacksjo01,1936,BBWAA,226.0,170.0,2.0,N,Player,MISSING
roushed01,1936,BBWAA,226.0,170.0,2.0,N,Player,MISSING
allisdo01,1936,Veterans,78.0,59.0,1.0,N,Player,MISSING
battijo01,1936,Veterans,78.0,59.0,1.0,N,Player,MISSING
becklja01,1936,Veterans,78.0,59.0,1.0,N,Player,MISSING
bondto01,1936,Veterans,78.0,59.0,1.0,N,Player,MISSING
burkeje01,1936,Veterans,78.0,59.0,1.0,N,Player,MISSING
crigelo01,1936,Veterans,78.0,59.0,1.0,N,Player,MISSING
dahlebi01,1936,Veterans,78.0,59.0,1.0,N,Player,MISSING
daubeja01,1936,Veterans,78.0,59.0,1.0,N,Player,MISSING
doyleja01,1936,Veterans,78.0,59.0,1.0,N,Player,MISSING
keefeti01,1936,Veterans,78.0,59.0,1.0,N,Player,MISSING
kilroma01,1936,Veterans,78.0,59.0,1.0,N,Player,MISSING
lathaar01,1936,Veterans,78.0,59.0,1.0,N,Player,MISSING
lowebo01,1936,Veterans,78.0,59.0,1.0,N,Player,MISSING
mcaleji01,1936,Veterans,78.0,59.0,1.0,N,Player,MISSING
mccarto01,1936,Veterans,78.0,59.0,1.0,N,Player,MISSING
mcveyca01,1936,Veterans,78.0,59.0,1.0,N,Player,MISSING
paborch01,1936,Veterans,78.0,59.0,1.0,N,Player,MISSING
pikeli01,1936,Veterans,78.0,59.0,1.0,N,Player,MISSING
remseja01,1936,Veterans,78.0,59.0,1.0,N,Player,MISSING
richaha01,1936,Veterans,78.0,59.0,1.0,N,Player,MISSING
tennefr02,1936,Veterans,78.0,59.0,1.0,N,Player,MISSING
vanhage01,1936,Veterans,78.0,59.0,1.0,N,Player,MISSING
wallabo01,1936,Veterans,78.0,59.0,1.0,N,Player,MISSING
whitede01,1936,Veterans,78.0,59.0,1.0,N,Player,MISSING
bakerfr01,1936,BBWAA,226.0,170.0,1.0,N,Player,MISSING
bradlbi01,1936,BBWAA,226.0,170.0,1.0,N,Player,MISSING
clarkfr01,1936,BBWAA,226.0,170.0,1.0,N,Player,MISSING
crawfsa01,1936,BBWAA,226.0,170.0,1.0,N,Player,MISSING
elberki01,1936,BBWAA,226.0,170.0,1.0,N,Player,MISSING
mackco01,1936,BBWAA,226.0,170.0,1.0,N,Player,MISSING
marquru01,1936,BBWAA,226.0,170.0,1.0,N,Player,MISSING
ruckena01,1936,BBWAA,226.0,170.0,1.0,N,Player,MISSING
vanceda01,1936,BBWAA,226.0,170.0,1.0,N,Player,MISSING
cummica01,1936,Veterans,78.0,59.0,0.0,N,Player,MISSING
flintsi01,1936,Veterans,78.0,59.0,0.0,N,Player,MISSING
richmle01,1936,Veterans,78.0,59.0,0.0,N,Player,MISSING
gehrich01,1936,BBWAA,226.0,170.0,0.0,N,Player,MISSING
hartnga01,1936,BBWAA,226.0,170.0,0.0,N,Player,MISSING
sullibi03,1936,BBWAA,226.0,170.0,0.0,N,Player,MISSING
lajoina01,1937,BBWAA,201.0,151.0,168.0,Y,Player,MISSING
speaktr01,1937,BBWAA,201.0,151.0,165.0,Y,Player,MISSING
youngcy01,1937,BBWAA,201.0,151.0,153.0,Y,Player,MISSING
alexape01,1937,BBWAA,201.0,151.0,125.0,N,Player,MISSING
collied01,1937,BBWAA,201.0,151.0,115.0,N,Player,MISSING
keelewi01,1937,BBWAA,201.0,151.0,115.0,N,Player,MISSING
sislege01,1937,BBWAA,201.0,151.0,106.0,N,Player,MISSING
delahed01,1937,BBWAA,201.0,151.0,70.0,N,Player,MISSING
wadderu01,1937,BBWAA,201.0,151.0,67.0,N,Player,MISSING
colliji01,1937,BBWAA,201.0,151.0,66.0,N,Player,MISSING
walshed01,1937,BBWAA,201.0,151.0,56.0,N,Player,MISSING
hornsro01,1937,BBWAA,201.0,151.0,53.0,N,Player,MISSING
chancfr01,1937,BBWAA,201.0,151.0,49.0,N,Player,MISSING
eversjo01,1937,BBWAA,201.0,151.0,44.0,N,Player,MISSING
bresnro01,1937,BBWAA,201.0,151.0,43.0,N,Player,MISSING
brownmo01,1937,BBWAA,201.0,151.0,31.0,N,Player,MISSING
maranra01,1937,BBWAA,201.0,151.0,25.0,N,Player,MISSING
schalra01,1937,BBWAA,201.0,151.0,24.0,N,Player,MISSING
planked01,1937,BBWAA,201.0,151.0,23.0,N,Player,MISSING
clarkfr01,1937,BBWAA,201.0,151.0,22.0,N,Player,MISSING
klingjo01,1937,BBWAA,201.0,151.0,20.0,N,Player,MISSING
chaseha01,1937,BBWAA,201.0,151.0,18.0,N,Player,MISSING
bendech01,1937,BBWAA,201.0,151.0,17.0,N,Player,MISSING
crigelo01,1937,BBWAA,201.0,151.0,16.0,N,Player,MISSING
youngro01,1937,BBWAA,201.0,151.0,16.0,N,Player,MISSING
pennohe01,1937,BBWAA,201.0,151.0,15.0,N,Player,MISSING
tinkejo01,1937,BBWAA,201.0,151.0,15.0,N,Player,MISSING
bakerfr01,1937,BBWAA,201.0,151.0,13.0,N,Player,MISSING
marquru01,1937,BBWAA,201.0,151.0,13.0,N,Player,MISSING
woodjo02,1937,BBWAA,201.0,151.0,13.0,N,Player,MISSING
mcginjo01,1937,BBWAA,201.0,151.0,12.0,N,Player,MISSING
jossad01,1937,BBWAA,201.0,151.0,11.0,N,Player,MISSING
ruckena01,1937,BBWAA,201.0,151.0,11.0,N,Player,MISSING
heilmha01,1937,BBWAA,201.0,151.0,10.0,N,Player,MISSING
roushed01,1937,BBWAA,201.0,151.0,10.0,N,Player,MISSING
vanceda01,1937,BBWAA,201.0,151.0,10.0,N,Player,MISSING
adamsba01,1937,BBWAA,201.0,151.0,8.0,N,Player,MISSING
duffyhu01,1937,BBWAA,201.0,151.0,7.0,N,Player,MISSING
archeji01,1937,BBWAA,201.0,151.0,6.0,N,Player,MISSING
careyma01,1937,BBWAA,201.0,151.0,6.0,N,Player,MISSING
donlimi01,1937,BBWAA,201.0,151.0,6.0,N,Player,MISSING
hoopeha01,1937,BBWAA,201.0,151.0,6.0,N,Player,MISSING
bradlbi01,1937,BBWAA,201.0,151.0,5.0,N,Player,MISSING
carribi02,1937,BBWAA,201.0,151.0,5.0,N,Player,MISSING
crawfsa01,1937,BBWAA,201.0,151.0,5.0,N,Player,MISSING
huggimi01,1937,BBWAA,201.0,151.0,5.0,N,Manager,MISSING
mcgrajo01,1937,BBWAA,201.0,151.0,5.0,N,Manager,MISSING
robinwi01,1937,BBWAA,201.0,151.0,5.0,N,Manager,MISSING
tennefr02,1937,BBWAA,201.0,151.0,5.0,N,Player,MISSING
wheatza01,1937,BBWAA,201.0,151.0,5.0,N,Player,MISSING
combsea01,1937,BBWAA,201.0,151.0,4.0,N,Player,MISSING
griffcl01,1937,BBWAA,201.0,151.0,4.0,N,Pioneer/Executive,MISSING
jennihu01,1937,BBWAA,201.0,151.0,4.0,N,Player,MISSING
altroni01,1937,BBWAA,201.0,151.0,3.0,N,Player,MISSING
bancrda01,1937,BBWAA,201.0,151.0,3.0,N,Player,MISSING
burnsge01,1937,BBWAA,201.0,151.0,3.0,N,Player,MISSING
donovbi01,1937,BBWAA,201.0,151.0,3.0,N,Player,MISSING
faberre01,1937,BBWAA,201.0,151.0,3.0,N,Player,MISSING
lewisdu01,1937,BBWAA,201.0,151.0,3.0,N,Player,MISSING
nehfar01,1937,BBWAA,201.0,151.0,3.0,N,Player,MISSING
peckiro01,1937,BBWAA,201.0,151.0,3.0,N,Player,MISSING
bergema01,1937,BBWAA,201.0,151.0,2.0,N,Player,MISSING
bodiepi01,1937,BBWAA,201.0,151.0,2.0,N,Player,MISSING
coombja01,1937,BBWAA,201.0,151.0,2.0,N,Player,MISSING
cravaga01,1937,BBWAA,201.0,151.0,2.0,N,Player,MISSING
daubeja01,1937,BBWAA,201.0,151.0,2.0,N,Player,MISSING
doylela01,1937,BBWAA,201.0,151.0,2.0,N,Player,MISSING
fletcar01,1937,BBWAA,201.0,151.0,2.0,N,Player,MISSING
gowdyha01,1937,BBWAA,201.0,151.0,2.0,N,Player,MISSING
loberha01,1937,BBWAA,201.0,151.0,2.0,N,Player,MISSING
mageesh01,1937,BBWAA,201.0,151.0,2.0,N,Player,MISSING
schreos01,1937,BBWAA,201.0,151.0,2.0,N,Player,MISSING
scottev01,1937,BBWAA,201.0,151.0,2.0,N,Player,MISSING
breitte01,1937,BBWAA,201.0,151.0,1.0,N,Player,MISSING
burkeje01,1937,BBWAA,201.0,151.0,1.0,N,Player,MISSING
bushdo01,1937,BBWAA,201.0,151.0,1.0,N,Player,MISSING
chesbja01,1937,BBWAA,201.0,151.0,1.0,N,Player,MISSING
cissebi01,1937,BBWAA,201.0,151.0,1.0,N,Player,MISSING
collish01,1937,BBWAA,201.0,151.0,1.0,N,Player,MISSING
dooinre01,1937,BBWAA,201.0,151.0,1.0,N,Player,MISSING
duganjo01,1937,BBWAA,201.0,151.0,1.0,N,Player,MISSING
elberki01,1937,BBWAA,201.0,151.0,1.0,N,Player,MISSING
falkecy01,1937,BBWAA,201.0,151.0,1.0,N,Player,MISSING
gleaski01,1937,BBWAA,201.0,151.0,1.0,N,Player,MISSING
grimebu01,1937,BBWAA,201.0,151.0,1.0,N,Player,MISSING
grohhe01,1937,BBWAA,201.0,151.0,1.0,N,Player,MISSING
hinchbi01,1937,BBWAA,201.0,151.0,1.0,N,Player,MISSING
judgejo01,1937,BBWAA,201.0,151.0,1.0,N,Player,MISSING
kerrdi01,1937,BBWAA,201.0,151.0,1.0,N,Player,MISSING
leachto01,1937,BBWAA,201.0,151.0,1.0,N,Player,MISSING
leevesa01,1937,BBWAA,201.0,151.0,1.0,N,Player,MISSING
longhe01,1937,BBWAA,201.0,151.0,1.0,N,Player,MISSING
luquedo01,1937,BBWAA,201.0,151.0,1.0,N,Player,MISSING
mcinnst01,1937,BBWAA,201.0,151.0,1.0,N,Player,MISSING
mcleala01,1937,BBWAA,201.0,151.0,1.0,N,Player,MISSING
meusebo01,1937,BBWAA,201.0,151.0,1.0,N,Player,MISSING
milleha01,1937,BBWAA,201.0,151.0,1.0,N,Player,MISSING
moranpa01,1937,BBWAA,201.0,151.0,1.0,N,Player,MISSING
murphda02,1937,BBWAA,201.0,151.0,1.0,N,Player,MISSING
murrare01,1937,BBWAA,201.0,151.0,1.0,N,Player,MISSING
paskedo01,1937,BBWAA,201.0,151.0,1.0,N,Player,MISSING
raymobu01,1937,BBWAA,201.0,151.0,1.0,N,Player,MISSING
rixeyep01,1937,BBWAA,201.0,151.0,1.0,N,Player,MISSING
rudoldi01,1937,BBWAA,201.0,151.0,1.0,N,Player,MISSING
rusieam01,1937,BBWAA,201.0,151.0,1.0,N,Player,MISSING
schulfr01,1937,BBWAA,201.0,151.0,1.0,N,Player,MISSING
seweljo01,1937,BBWAA,201.0,151.0,1.0,N,Player,MISSING
steinha01,1937,BBWAA,201.0,151.0,1.0,N,Player,MISSING
streega01,1937,BBWAA,201.0,151.0,1.0,N,Player,MISSING
sullibi03,1937,BBWAA,201.0,151.0,1.0,N,Player,MISSING
veachbo01,1937,BBWAA,201.0,151.0,1.0,N,Player,MISSING
wallabo01,1937,BBWAA,201.0,151.0,1.0,N,Player,MISSING
wilsoha01,1937,BBWAA,201.0,151.0,1.0,N,Player,MISSING
bulkemo99,1937,Centennial,-1,-1,-1,Y,Pioneer/Executive,MISSING
johnsba99,1937,Centennial,-1,-1,-1,Y,Pioneer/Executive,MISSING
mackco01,1937,Centennial,-1,-1,-1,Y,Manager,MISSING
mcgrajo01,1937,Veterans,-1,-1,-1,Y,Manager,MISSING
wrighge01,1937,Centennial,-1,-1,-1,Y,Pioneer/Executive,MISSING
alexape01,1938,BBWAA,262.0,197.0,212.0,Y,Player,MISSING
sislege01,1938,BBWAA,262.0,197.0,179.0,N,Player,MISSING
keelewi01,1938,BBWAA,262.0,197.0,177.0,N,Player,MISSING
collied01,1938,BBWAA,262.0,197.0,175.0,N,Player,MISSING
wadderu01,1938,BBWAA,262.0,197.0,148.0,N,Player,MISSING
chancfr01,1938,BBWAA,262.0,197.0,133.0,N,Player,MISSING
delahed01,1938,BBWAA,262.0,197.0,132.0,N,Player,MISSING
walshed01,1938,BBWAA,262.0,197.0,110.0,N,Player,MISSING
eversjo01,1938,BBWAA,262.0,197.0,91.0,N,Player,MISSING
colliji01,1938,BBWAA,262.0,197.0,79.0,N,Player,MISSING
maranra01,1938,BBWAA,262.0,197.0,73.0,N,Player,MISSING
bresnro01,1938,BBWAA,262.0,197.0,67.0,N,Player,MISSING
clarkfr01,1938,BBWAA,262.0,197.0,63.0,N,Player,MISSING
brownmo01,1938,BBWAA,262.0,197.0,54.0,N,Player,MISSING
huggimi01,1938,BBWAA,262.0,197.0,48.0,N,Manager,MISSING
hornsro01,1938,BBWAA,262.0,197.0,46.0,N,Player,MISSING
schalra01,1938,BBWAA,262.0,197.0,45.0,N,Player,MISSING
youngro01,1938,BBWAA,262.0,197.0,40.0,N,Player,MISSING
planked01,1938,BBWAA,262.0,197.0,38.0,N,Player,MISSING
pennohe01,1938,BBWAA,262.0,197.0,37.0,N,Player,MISSING
mcginjo01,1938,BBWAA,262.0,197.0,36.0,N,Player,MISSING
bendech01,1938,BBWAA,262.0,197.0,33.0,N,Player,MISSING
bakerfr01,1938,BBWAA,262.0,197.0,32.0,N,Player,MISSING
klingjo01,1938,BBWAA,262.0,197.0,26.0,N,Player,MISSING
duffyhu01,1938,BBWAA,262.0,197.0,24.0,N,Player,MISSING
jennihu01,1938,BBWAA,262.0,197.0,23.0,N,Player,MISSING
jossad01,1938,BBWAA,262.0,197.0,18.0,N,Player,MISSING
robinwi01,1938,BBWAA,262.0,197.0,17.0,N,Manager,MISSING
tinkejo01,1938,BBWAA,262.0,197.0,16.0,N,Player,MISSING
heilmha01,1938,BBWAA,262.0,197.0,14.0,N,Player,MISSING
ruckena01,1938,BBWAA,262.0,197.0,12.0,N,Player,MISSING
adamsba01,1938,BBWAA,262.0,197.0,11.0,N,Player,MISSING
crawfsa01,1938,BBWAA,262.0,197.0,11.0,N,Player,MISSING
crigelo01,1938,BBWAA,262.0,197.0,11.0,N,Player,MISSING
griffcl01,1938,BBWAA,262.0,197.0,10.0,N,Pioneer/Executive,MISSING
marquru01,1938,BBWAA,262.0,197.0,10.0,N,Player,MISSING
vanceda01,1938,BBWAA,262.0,197.0,10.0,N,Player,MISSING
roushed01,1938,BBWAA,262.0,197.0,9.0,N,Player,MISSING
gowdyha01,1938,BBWAA,262.0,197.0,8.0,N,Player,MISSING
rusieam01,1938,BBWAA,262.0,197.0,8.0,N,Player,MISSING
tennefr02,1938,BBWAA,262.0,197.0,8.0,N,Player,MISSING
altroni01,1938,BBWAA,262.0,197.0,7.0,N,Player,MISSING
archeji01,1938,BBWAA,262.0,197.0,7.0,N,Player,MISSING
combsea01,1938,BBWAA,262.0,197.0,7.0,N,Player,MISSING
terrybi01,1938,BBWAA,262.0,197.0,7.0,N,Player,MISSING
wallabo01,1938,BBWAA,262.0,197.0,7.0,N,Player,MISSING
wheatza01,1938,BBWAA,262.0,197.0,7.0,N,Player,MISSING
careyma01,1938,BBWAA,262.0,197.0,6.0,N,Player,MISSING
woodjo02,1938,BBWAA,262.0,197.0,6.0,N,Player,MISSING
donlimi01,1938,BBWAA,262.0,197.0,5.0,N,Player,MISSING
lewisdu01,1938,BBWAA,262.0,197.0,5.0,N,Player,MISSING
nehfar01,1938,BBWAA,262.0,197.0,5.0,N,Player,MISSING
carribi02,1938,BBWAA,262.0,197.0,4.0,N,Player,MISSING
dinnebi01,1938,BBWAA,262.0,197.0,4.0,N,Player,MISSING
doylela01,1938,BBWAA,262.0,197.0,4.0,N,Player,MISSING
hoopeha01,1938,BBWAA,262.0,197.0,4.0,N,Player,MISSING
mcinnst01,1938,BBWAA,262.0,197.0,4.0,N,Player,MISSING
barryja01,1938,BBWAA,262.0,197.0,3.0,N,Player,MISSING
burnsge01,1938,BBWAA,262.0,197.0,3.0,N,Player,MISSING
fletcar01,1938,BBWAA,262.0,197.0,3.0,N,Player,MISSING
grohhe01,1938,BBWAA,262.0,197.0,3.0,N,Player,MISSING
kerrdi01,1938,BBWAA,262.0,197.0,3.0,N,Player,MISSING
nichoki01,1938,BBWAA,262.0,197.0,3.0,N,Player,MISSING
traynpi01,1938,BBWAA,262.0,197.0,3.0,N,Player,MISSING
bancrda01,1938,BBWAA,262.0,197.0,2.0,N,Player,MISSING
bradlbi01,1938,BBWAA,262.0,197.0,2.0,N,Player,MISSING
burkeje01,1938,BBWAA,262.0,197.0,2.0,N,Player,MISSING
chesbja01,1938,BBWAA,262.0,197.0,2.0,N,Player,MISSING
coombja01,1938,BBWAA,262.0,197.0,2.0,N,Player,MISSING
cravaga01,1938,BBWAA,262.0,197.0,2.0,N,Player,MISSING
elberki01,1938,BBWAA,262.0,197.0,2.0,N,Player,MISSING
fosteed02,1938,BBWAA,262.0,197.0,2.0,N,Player,MISSING
judgejo01,1938,BBWAA,262.0,197.0,2.0,N,Player,MISSING
mageesh01,1938,BBWAA,262.0,197.0,2.0,N,Player,MISSING
peckiro01,1938,BBWAA,262.0,197.0,2.0,N,Player,MISSING
rixeyep01,1938,BBWAA,262.0,197.0,2.0,N,Player,MISSING
schreos01,1938,BBWAA,262.0,197.0,2.0,N,Player,MISSING
scottev01,1938,BBWAA,262.0,197.0,2.0,N,Player,MISSING
stengca01,1938,BBWAA,262.0,197.0,2.0,N,Manager,MISSING
beaumgi01,1938,BBWAA,262.0,197.0,1.0,N,Player,MISSING
bergema01,1938,BBWAA,262.0,197.0,1.0,N,Player,MISSING
chapmra01,1938,BBWAA,262.0,197.0,1.0,N,Player,MISSING
coaklan01,1938,BBWAA,262.0,197.0,1.0,N,Player,MISSING
coopewi01,1938,BBWAA,262.0,197.0,1.0,N,Player,MISSING
covelst01,1938,BBWAA,262.0,197.0,1.0,N,Player,MISSING
cranddo01,1938,BBWAA,262.0,197.0,1.0,N,Player,MISSING
cruiswa01,1938,BBWAA,262.0,197.0,1.0,N,Player,MISSING
dahlebi01,1938,BBWAA,262.0,197.0,1.0,N,Player,MISSING
daubeja01,1938,BBWAA,262.0,197.0,1.0,N,Player,MISSING
donovbi01,1938,BBWAA,262.0,197.0,1.0,N,Player,MISSING
dooinre01,1938,BBWAA,262.0,197.0,1.0,N,Player,MISSING
duganjo01,1938,BBWAA,262.0,197.0,1.0,N,Player,MISSING
ehmkeho01,1938,BBWAA,262.0,197.0,1.0,N,Player,MISSING
faberre01,1938,BBWAA,262.0,197.0,1.0,N,Player,MISSING
flickel01,1938,BBWAA,262.0,197.0,1.0,N,Player,MISSING
gleaski01,1938,BBWAA,262.0,197.0,1.0,N,Player,MISSING
granted01,1938,BBWAA,262.0,197.0,1.0,N,Player,MISSING
grimebu01,1938,BBWAA,262.0,197.0,1.0,N,Player,MISSING
harribu01,1938,BBWAA,262.0,197.0,1.0,N,Manager,MISSING
herzobu01,1938,BBWAA,262.0,197.0,1.0,N,Player,MISSING
irwinch01,1938,BBWAA,262.0,197.0,1.0,N,Player,MISSING
jonesfi01,1938,BBWAA,262.0,197.0,1.0,N,Player,MISSING
lathaar01,1938,BBWAA,262.0,197.0,1.0,N,Player,MISSING
loberha01,1938,BBWAA,262.0,197.0,1.0,N,Player,MISSING
longhe01,1938,BBWAA,262.0,197.0,1.0,N,Player,MISSING
luquedo01,1938,BBWAA,262.0,197.0,1.0,N,Player,MISSING
marbefi01,1938,BBWAA,262.0,197.0,1.0,N,Player,MISSING
meusebo01,1938,BBWAA,262.0,197.0,1.0,N,Player,MISSING
milancl01,1938,BBWAA,262.0,197.0,1.0,N,Player,MISSING
moranpa01,1938,BBWAA,262.0,197.0,1.0,N,Player,MISSING
murrare01,1938,BBWAA,262.0,197.0,1.0,N,Player,MISSING
perduhu01,1938,BBWAA,262.0,197.0,1.0,N,Player,MISSING
ricesa01,1938,BBWAA,262.0,197.0,1.0,N,Player,MISSING
sheckji01,1938,BBWAA,262.0,197.0,1.0,N,Player,MISSING
shockur01,1938,BBWAA,262.0,197.0,1.0,N,Player,MISSING
stahlja01,1938,BBWAA,262.0,197.0,1.0,N,Player,MISSING
streega01,1938,BBWAA,262.0,197.0,1.0,N,Player,MISSING
thomair01,1938,BBWAA,262.0,197.0,1.0,N,Player,MISSING
willicy01,1938,BBWAA,262.0,197.0,1.0,N,Player,MISSING
zimmech01,1938,BBWAA,262.0,197.0,1.0,N,Player,MISSING
cartwal99,1938,Centennial,-1,-1,-1,Y,Pioneer/Executive,MISSING
chadwhe99,1938,Centennial,-1,-1,-1,Y,Pioneer/Executive,MISSING
sislege01,1939,BBWAA,274.0,206.0,235.0,Y,Player,MISSING
collied01,1939,BBWAA,274.0,206.0,213.0,Y,Player,MISSING
keelewi01,1939,BBWAA,274.0,206.0,207.0,Y,Player,MISSING
wadderu01,1939,BBWAA,274.0,206.0,179.0,N,Player,MISSING
hornsro01,1939,BBWAA,274.0,206.0,176.0,N,Player,MISSING
chancfr01,1939,BBWAA,274.0,206.0,158.0,N,Player,MISSING
delahed01,1939,BBWAA,274.0,206.0,145.0,N,Player,MISSING
walshed01,1939,BBWAA,274.0,206.0,132.0,N,Player,MISSING
eversjo01,1939,BBWAA,274.0,206.0,107.0,N,Player,MISSING
huggimi01,1939,BBWAA,274.0,206.0,97.0,N,Manager,MISSING
maranra01,1939,BBWAA,274.0,206.0,82.0,N,Player,MISSING
colliji01,1939,BBWAA,274.0,206.0,72.0,N,Player,MISSING
bresnro01,1939,BBWAA,274.0,206.0,67.0,N,Player,MISSING
clarkfr01,1939,BBWAA,274.0,206.0,59.0,N,Player,MISSING
brownmo01,1939,BBWAA,274.0,206.0,54.0,N,Player,MISSING
robinwi01,1939,BBWAA,274.0,206.0,46.0,N,Manager,MISSING
bendech01,1939,BBWAA,274.0,206.0,40.0,N,Player,MISSING
pennohe01,1939,BBWAA,274.0,206.0,40.0,N,Player,MISSING
schalra01,1939,BBWAA,274.0,206.0,35.0,N,Player,MISSING
duffyhu01,1939,BBWAA,274.0,206.0,34.0,N,Player,MISSING
youngro01,1939,BBWAA,274.0,206.0,34.0,N,Player,MISSING
jennihu01,1939,BBWAA,274.0,206.0,33.0,N,Player,MISSING
mcginjo01,1939,BBWAA,274.0,206.0,32.0,N,Player,MISSING
bakerfr01,1939,BBWAA,274.0,206.0,30.0,N,Player,MISSING
cochrmi01,1939,BBWAA,274.0,206.0,28.0,N,Player,MISSING
jossad01,1939,BBWAA,274.0,206.0,28.0,N,Player,MISSING
planked01,1939,BBWAA,274.0,206.0,28.0,N,Player,MISSING
friscfr01,1939,BBWAA,274.0,206.0,26.0,N,Player,MISSING
griffcl01,1939,BBWAA,274.0,206.0,20.0,N,Pioneer/Executive,MISSING
